city,lat,lng,country,iso2,iso3,admin_name,capital,population
Eagle Mountain,"40,3137","-112,0114",United States,US,USA,Utah,,32204
Cottonwood Heights,"40,6137","-111,8144",United States,US,USA,Utah,,33996
Washington,"37,1325","-113,4894",United States,US,USA,Utah,,26405
Moab,"38,57","-109,5476",United States,US,USA,Utah,,7164
Vineyard,"40,3058","-111,7545",United States,US,USA,Utah,,6210
Nibley,"41,6725","-111,8454",United States,US,USA,Utah,,6917
Taylorsville,"40,6569","-111,9493",United States,US,USA,Utah,,59992
Lehi,"40,4137","-111,8728",United States,US,USA,Utah,,62712
Cedar City,"37,6835","-113,0957",United States,US,USA,Utah,,36592
Brigham City,"41,5035","-112,0454",United States,US,USA,Utah,,19182
Pleasant View,"41,3249","-112,0011",United States,US,USA,Utah,,10287
Santa Clara,"37,1311","-113,656",United States,US,USA,Utah,,7418
Salem,"40,054","-111,6721",United States,US,USA,Utah,,8210
Park City,"40,6505","-111,502",United States,US,USA,Utah,,14800
Mapleton,"40,1187","-111,574",United States,US,USA,Utah,,9773
Logan,"41,7402","-111,8419",United States,US,USA,Utah,,100774
Provo,"40,2458","-111,6457",United States,US,USA,Utah,,503695
Nephi,"39,7072","-111,8323",United States,US,USA,Utah,,5797
North Logan,"41,7759","-111,8066",United States,US,USA,Utah,,10646
South Salt Lake,"40,7056","-111,8986",United States,US,USA,Utah,,24956
Plain City,"41,3071","-112,0877",United States,US,USA,Utah,,6764
Draper,"40,4956","-111,8607",United States,US,USA,Utah,,47710
Syracuse,"41,0863","-112,0695",United States,US,USA,Utah,,29507
Tremonton,"41,7187","-112,1891",United States,US,USA,Utah,,11155
West Point,"41,1221","-112,0995",United States,US,USA,Utah,,10603
Roy,"41,1716","-112,0479",United States,US,USA,Utah,,38595
Farr West,"41,3015","-112,0318",United States,US,USA,Utah,,6996
Fruit Heights,"41,0277","-111,9081",United States,US,USA,Utah,,6215
Richfield,"38,7629","-112,0925",United States,US,USA,Utah,,7533
Pleasant Grove,"40,3714","-111,7411",United States,US,USA,Utah,,38845
Woods Cross,"40,8731","-111,917",United States,US,USA,Utah,,11362
Lindon,"40,3414","-111,7188",United States,US,USA,Utah,,10968
Herriman,"40,4898","-112,0169",United States,US,USA,Utah,,39224
Murray,"40,6498","-111,8875",United States,US,USA,Utah,,49295
South Jordan,"40,5571","-111,9782",United States,US,USA,Utah,,70954
Santaquin,"39,9712","-111,7936",United States,US,USA,Utah,,12683
Payson,"40,0353","-111,7404",United States,US,USA,Utah,,19892
Riverdale,"41,1734","-112,0024",United States,US,USA,Utah,,8758
South Weber,"41,1334","-111,9392",United States,US,USA,Utah,,7310
Bolivar,"37,6057","-93,4175",United States,US,USA,Missouri,,10218
Pleasant Hill,"38,8061","-94,2655",United States,US,USA,Missouri,,8477
Columbia,"38,9478","-92,3258",United States,US,USA,Missouri,,139945
Parkville,"39,2004","-94,7222",United States,US,USA,Missouri,,6772
Chesterfield,"38,6588","-90,5805",United States,US,USA,Missouri,,47588
Hannibal,"39,7097","-91,3936",United States,US,USA,Missouri,,18136
Republic,"37,1452","-93,4447",United States,US,USA,Missouri,,16294
Branson,"36,6511","-93,2633",United States,US,USA,Missouri,,24682
Lebanon,"37,6718","-92,6603",United States,US,USA,Missouri,,14179
Forsyth,"36,6922","-93,1101",United States,US,USA,Missouri,,7354
Wentzville,"38,8164","-90,867",United States,US,USA,Missouri,,39414
Ferguson,"38,749","-90,2949",United States,US,USA,Missouri,,20728
Town and Country,"38,6317","-90,4791",United States,US,USA,Missouri,,11115
Grandview,"38,8802","-94,5227",United States,US,USA,Missouri,,25159
Scott City,"37,2243","-89,536",United States,US,USA,Missouri,,5136
Dexter,"36,793","-89,9632",United States,US,USA,Missouri,,9029
Glendale,"38,5935","-90,3826",United States,US,USA,Missouri,,5886
Jennings,"38,723","-90,2643",United States,US,USA,Missouri,,14674
Richmond,"39,2758","-93,9734",United States,US,USA,Missouri,,5176
Saint Peters,"38,7825","-90,6061",United States,US,USA,Missouri,,57178
Nixa,"37,0459","-93,2953",United States,US,USA,Missouri,,21321
Union,"38,44","-90,9928",United States,US,USA,Missouri,,9777
Bowling Green,"39,3447","-91,2031",United States,US,USA,Missouri,,5568
Pacific,"38,4805","-90,7543",United States,US,USA,Missouri,,10634
Raymore,"38,8029","-94,4583",United States,US,USA,Missouri,,21167
Nevada,"37,8445","-94,3492",United States,US,USA,Missouri,,8581
Sunset Hills,"38,531","-90,4088",United States,US,USA,Missouri,,8492
Clayton,"38,6444","-90,3303",United States,US,USA,Missouri,,16805
Eureka,"38,5013","-90,6491",United States,US,USA,Missouri,,11685
Joplin,"37,0766","-94,5016",United States,US,USA,Missouri,,86298
Saint Louis,"38,6358","-90,2451",United States,US,USA,Missouri,,2078283
Lake Saint Louis,"38,7848","-90,7873",United States,US,USA,Missouri,,15936
Grain Valley,"39,0166","-94,2086",United States,US,USA,Missouri,,13996
Manchester,"38,5831","-90,5064",United States,US,USA,Missouri,,18112
Richmond Heights,"38,6309","-90,3332",United States,US,USA,Missouri,,8369
Wildwood,"38,5798","-90,6697",United States,US,USA,Missouri,,35501
Kearney,"39,3547","-94,3589",United States,US,USA,Missouri,,8834
Valley Park,"38,5514","-90,4922",United States,US,USA,Missouri,,6902
Savannah,"39,939","-94,8279",United States,US,USA,Missouri,,5269
Sikeston,"36,8875","-89,587",United States,US,USA,Missouri,,16371
Willard,"37,2935","-93,417",United States,US,USA,Missouri,,5675
Liberty,"39,2394","-94,4191",United States,US,USA,Missouri,,31507
Monett,"36,9219","-93,9263",United States,US,USA,Missouri,,8562
Ladue,"38,6378","-90,3815",United States,US,USA,Missouri,,8612
Florissant,"38,7996","-90,3269",United States,US,USA,Missouri,,51443
Clinton,"38,3716","-93,7679",United States,US,USA,Missouri,,8646
Saint Robert,"37,8234","-92,1514",United States,US,USA,Missouri,,5773
Bonne Terre,"37,9209","-90,5425",United States,US,USA,Missouri,,7256
Bellefontaine Neighbors,"38,7528","-90,2278",United States,US,USA,Missouri,,10628
De Soto,"38,141","-90,5609",United States,US,USA,Missouri,,7182
Charleston,"36,918","-89,3343",United States,US,USA,Missouri,,5584
Battlefield,"37,119","-93,3683",United States,US,USA,Missouri,,6138
Mexico,"39,1626","-91,8711",United States,US,USA,Missouri,,11320
Excelsior Springs,"39,3395","-94,2377",United States,US,USA,Missouri,,11412
Olivette,"38,6725","-90,3784",United States,US,USA,Missouri,,7832
Odessa,"38,9988","-93,9665",United States,US,USA,Missouri,,5100
Marshfield,"37,3414","-92,9116",United States,US,USA,Missouri,,7418
Belton,"38,8191","-94,5334",United States,US,USA,Missouri,,23480
Poplar Bluff,"36,7632","-90,4135",United States,US,USA,Missouri,,20518
Cape Girardeau,"37,3108","-89,5596",United States,US,USA,Missouri,,54588
Springfield,"37,1943","-93,2915",United States,US,USA,Missouri,,287222
Boonville,"38,9587","-92,7471",United States,US,USA,Missouri,,9344
Sedalia,"38,7043","-93,2349",United States,US,USA,Missouri,,26399
Trenton,"40,0818","-93,603",United States,US,USA,Missouri,,5431
Jefferson City,"38,5677","-92,1757",United States,US,USA,Missouri,admin,58279
Independence,"39,0871","-94,3503",United States,US,USA,Missouri,,117306
Caruthersville,"36,1814","-89,6664",United States,US,USA,Missouri,,5349
Creve Coeur,"38,6621","-90,443",United States,US,USA,Missouri,,18702
Warrensburg,"38,7617","-93,7283",United States,US,USA,Missouri,,22136
Gladstone,"39,2133","-94,5592",United States,US,USA,Missouri,,27140
Oak Grove,"39,0074","-94,1278",United States,US,USA,Missouri,,8112
Farmington,"37,7821","-90,4287",United States,US,USA,Missouri,,44664
Sullivan,"38,2127","-91,1637",United States,US,USA,Missouri,,9198
Washington,"38,5515","-91,0151",United States,US,USA,Missouri,,14300
Peculiar,"38,7306","-94,4736",United States,US,USA,Missouri,,5118
Warrenton,"38,8187","-91,1362",United States,US,USA,Missouri,,9487
Pevely,"38,2871","-90,3995",United States,US,USA,Missouri,,5837
Jackson,"37,3794","-89,6525",United States,US,USA,Missouri,,14932
Dardenne Prairie,"38,7558","-90,7313",United States,US,USA,Missouri,,13310
Perryville,"37,7255","-89,876",United States,US,USA,Missouri,,8660
Saint Clair,"38,3479","-90,9934",United States,US,USA,Missouri,,5945
Aurora,"36,9674","-93,7183",United States,US,USA,Missouri,,8335
Des Peres,"38,5973","-90,4482",United States,US,USA,Missouri,,8573
Rolla,"37,9458","-91,7608",United States,US,USA,Missouri,,20917
Ellisville,"38,5895","-90,5883",United States,US,USA,Missouri,,9770
Webster Groves,"38,5866","-90,3544",United States,US,USA,Missouri,,22886
Weldon Spring,"38,7117","-90,6518",United States,US,USA,Missouri,,5578
Festus,"38,2197","-90,4095",United States,US,USA,Missouri,,12034
Fulton,"38,8551","-91,951",United States,US,USA,Missouri,,12248
Moberly,"39,4185","-92,4364",United States,US,USA,Missouri,,13742
Harrisonville,"38,653","-94,3467",United States,US,USA,Missouri,,9435
Marshall,"39,1145","-93,201",United States,US,USA,Missouri,,12318
Saint Joseph,"39,7598","-94,821",United States,US,USA,Missouri,,80818
Maplewood,"38,6121","-90,3241",United States,US,USA,Missouri,,8115
Hazelwood,"38,7932","-90,3901",United States,US,USA,Missouri,,25290
Saint Ann,"38,7266","-90,3871",United States,US,USA,Missouri,,12737
Kennett,"36,2403","-90,0481",United States,US,USA,Missouri,,10693
Park Hills,"37,8211","-90,505",United States,US,USA,Missouri,,8557
Kansas City,"39,1239","-94,5541",United States,US,USA,Missouri,,1615621
Blue Springs,"39,0124","-94,2722",United States,US,USA,Missouri,,54945
Webb City,"37,1412","-94,4675",United States,US,USA,Missouri,,11334
Lees Summit,"38,9172","-94,3816",United States,US,USA,Missouri,,90597
Ballwin,"38,595","-90,5501",United States,US,USA,Missouri,,30181
Kirkwood,"38,5789","-90,4203",United States,US,USA,Missouri,,27653
Berkeley,"38,7441","-90,3362",United States,US,USA,Missouri,,8920
Greenwood,"38,8508","-94,3378",United States,US,USA,Missouri,,5742
Waynesville,"37,8207","-92,2199",United States,US,USA,Missouri,,5230
Shrewsbury,"38,5865","-90,3281",United States,US,USA,Missouri,,6123
Crestwood,"38,5569","-90,3783",United States,US,USA,Missouri,,11870
Raytown,"38,9944","-94,4641",United States,US,USA,Missouri,,29211
Bridgeton,"38,7672","-90,4276",United States,US,USA,Missouri,,11648
Chillicothe,"39,7953","-93,5498",United States,US,USA,Missouri,,9787
Brentwood,"38,6195","-90,3475",United States,US,USA,Missouri,,7998
Carl Junction,"37,1669","-94,5468",United States,US,USA,Missouri,,7864
Troy,"38,9708","-90,9715",United States,US,USA,Missouri,,15081
Neosho,"36,844","-94,3756",United States,US,USA,Missouri,,12153
University City,"38,6657","-90,3315",United States,US,USA,Missouri,,34549
Overland,"38,6967","-90,3689",United States,US,USA,Missouri,,15708
Smithville,"39,392","-94,5751",United States,US,USA,Missouri,,9798
Black Jack,"38,7993","-90,264",United States,US,USA,Missouri,,6927
Carthage,"37,1503","-94,3225",United States,US,USA,Missouri,,15465
Ozark,"37,0361","-93,2154",United States,US,USA,Missouri,,19905
Maryville,"40,3429","-94,8709",United States,US,USA,Missouri,,12983
Maryland Heights,"38,7188","-90,4749",United States,US,USA,Missouri,,26996
Saint Charles,"38,7958","-90,5159",United States,US,USA,Missouri,,70329
Platte City,"39,3583","-94,7675",United States,US,USA,Missouri,,9441
Arnold,"38,4294","-90,3725",United States,US,USA,Missouri,,21113
West Plains,"36,7378","-91,868",United States,US,USA,Missouri,,11488
Kirksville,"40,1986","-92,5753",United States,US,USA,Missouri,,15942
Cameron,"39,7469","-94,2364",United States,US,USA,Missouri,,9612
O'Fallon,"38,7851","-90,7176",United States,US,USA,Missouri,,87597
Cottleville,"38,7511","-90,6587",United States,US,USA,Missouri,,5253
Savage,"44,7545","-93,3632",United States,US,USA,Minnesota,,31352
East Bethel,"45,3557","-93,2038",United States,US,USA,Minnesota,,11928
Maple Grove,"45,1089","-93,4626",United States,US,USA,Minnesota,,71066
Lake City,"44,4453","-92,2796",United States,US,USA,Minnesota,,5149
Minnetonka,"44,9332","-93,4617",United States,US,USA,Minnesota,,53085
International Falls,"48,5884","-93,4083",United States,US,USA,Minnesota,,6581
Brooklyn Center,"45,0681","-93,3162",United States,US,USA,Minnesota,,31006
Fridley,"45,0841","-93,2595",United States,US,USA,Minnesota,,27853
Hopkins,"44,926","-93,4056",United States,US,USA,Minnesota,,18678
Red Wing,"44,5816","-92,6036",United States,US,USA,Minnesota,,14325
West Saint Paul,"44,9018","-93,0858",United States,US,USA,Minnesota,,19767
White Bear Lake,"45,0655","-93,0149",United States,US,USA,Minnesota,,25888
Hermantown,"46,8058","-92,2407",United States,US,USA,Minnesota,,9513
Little Canada,"45,0244","-93,0863",United States,US,USA,Minnesota,,10477
Shorewood,"44,9131","-93,5797",United States,US,USA,Minnesota,,7978
Buffalo,"45,1794","-93,8644",United States,US,USA,Minnesota,,16744
Glencoe,"44,7698","-94,1513",United States,US,USA,Minnesota,,5407
Mound,"44,9336","-93,6608",United States,US,USA,Minnesota,,9517
Prior Lake,"44,7251","-93,4409",United States,US,USA,Minnesota,,26401
Edina,"44,8914","-93,3602",United States,US,USA,Minnesota,,51958
Brainerd,"46,3553","-94,1982",United States,US,USA,Minnesota,,19574
Byron,"44,0379","-92,6411",United States,US,USA,Minnesota,,5371
Owatonna,"44,0914","-93,2304",United States,US,USA,Minnesota,,25587
Roseville,"45,0155","-93,1544",United States,US,USA,Minnesota,,36314
Mahtomedi,"45,0618","-92,966",United States,US,USA,Minnesota,,8191
Saint Cloud,"45,5339","-94,1719",United States,US,USA,Minnesota,,114225
Jordan,"44,6652","-93,6351",United States,US,USA,Minnesota,,5954
Montevideo,"44,9505","-95,7154",United States,US,USA,Minnesota,,5090
Mounds View,"45,1071","-93,2078",United States,US,USA,Minnesota,,13098
Anoka,"45,2099","-93,3893",United States,US,USA,Minnesota,,17522
Crookston,"47,7747","-96,6062",United States,US,USA,Minnesota,,7865
Fairmont,"43,6441","-94,4621",United States,US,USA,Minnesota,,9093
Hibbing,"47,3981","-92,9487",United States,US,USA,Minnesota,,11389
Northfield,"44,455","-93,1698",United States,US,USA,Minnesota,,22037
Wyoming,"45,3365","-92,9766",United States,US,USA,Minnesota,,7887
Chanhassen,"44,8544","-93,562",United States,US,USA,Minnesota,,25558
Oak Grove,"45,3409","-93,3264",United States,US,USA,Minnesota,,8735
Monticello,"45,298","-93,7982",United States,US,USA,Minnesota,,27215
North Oaks,"45,1002","-93,0881",United States,US,USA,Minnesota,,5207
Rogers,"45,1865","-93,5783",United States,US,USA,Minnesota,,12984
Belle Plaine,"44,6189","-93,7639",United States,US,USA,Minnesota,,6599
Waseca,"44,0827","-93,5026",United States,US,USA,Minnesota,,9098
Isanti,"45,4928","-93,2415",United States,US,USA,Minnesota,,5721
Forest Lake,"45,2536","-92,9583",United States,US,USA,Minnesota,,23602
Lake Elmo,"44,9944","-92,9031",United States,US,USA,Minnesota,,8983
New Ulm,"44,312","-94,468",United States,US,USA,Minnesota,,13085
Cambridge,"45,5612","-93,2282",United States,US,USA,Minnesota,,15486
Morris,"45,5856","-95,9047",United States,US,USA,Minnesota,,5134
Waite Park,"45,5322","-94,2441",United States,US,USA,Minnesota,,7481
Medina,"45,0326","-93,5834",United States,US,USA,Minnesota,,6460
Rochester,"44,0151","-92,4778",United States,US,USA,Minnesota,,116713
Elk River,"45,3314","-93,567",United States,US,USA,Minnesota,,24506
Oakdale,"44,9876","-92,9641",United States,US,USA,Minnesota,,28083
Litchfield,"45,1221","-94,5255",United States,US,USA,Minnesota,,6529
Little Falls,"45,9836","-94,3599",United States,US,USA,Minnesota,,9411
Hastings,"44,7318","-92,8538",United States,US,USA,Minnesota,,22882
Detroit Lakes,"46,806","-95,845",United States,US,USA,Minnesota,,8575
Rosemount,"44,7465","-93,0662",United States,US,USA,Minnesota,,24344
Columbia Heights,"45,0484","-93,2472",United States,US,USA,Minnesota,,20254
Big Lake,"45,3417","-93,7431",United States,US,USA,Minnesota,,10915
Lino Lakes,"45,1679","-93,083",United States,US,USA,Minnesota,,21407
Farmington,"44,6572","-93,1687",United States,US,USA,Minnesota,,23067
Winona,"44,0509","-91,6689",United States,US,USA,Minnesota,,29973
Albert Lea,"43,6546","-93,364",United States,US,USA,Minnesota,,17558
Mankato,"44,1712","-93,9773",United States,US,USA,Minnesota,,61912
Virginia,"47,5172","-92,5121",United States,US,USA,Minnesota,,12551
Grand Rapids,"47,238","-93,5327",United States,US,USA,Minnesota,,9603
Fergus Falls,"46,2854","-96,0759",United States,US,USA,Minnesota,,12673
Coon Rapids,"45,1755","-93,3094",United States,US,USA,Minnesota,,62656
Robbinsdale,"45,0261","-93,3332",United States,US,USA,Minnesota,,14544
Worthington,"43,6282","-95,5992",United States,US,USA,Minnesota,,13093
Burnsville,"44,7648","-93,2795",United States,US,USA,Minnesota,,61439
Arden Hills,"45,0722","-93,1671",United States,US,USA,Minnesota,,10362
Spring Lake Park,"45,1161","-93,2451",United States,US,USA,Minnesota,,6502
Vadnais Heights,"45,057","-93,0747",United States,US,USA,Minnesota,,13561
Golden Valley,"44,9901","-93,3591",United States,US,USA,Minnesota,,21520
Shoreview,"45,0842","-93,1358",United States,US,USA,Minnesota,,26794
Crystal,"45,0377","-93,3599",United States,US,USA,Minnesota,,23165
New Prague,"44,5459","-93,5758",United States,US,USA,Minnesota,,8376
Apple Valley,"44,7458","-93,2006",United States,US,USA,Minnesota,,52435
Andover,"45,2571","-93,3265",United States,US,USA,Minnesota,,32902
Stillwater,"45,0573","-92,8313",United States,US,USA,Minnesota,,19368
Eagan,"44,817","-93,1638",United States,US,USA,Minnesota,,66627
Thief River Falls,"48,1112","-96,1771",United States,US,USA,Minnesota,,9156
Willmar,"45,1226","-95,0561",United States,US,USA,Minnesota,,20262
North Mankato,"44,1811","-94,038",United States,US,USA,Minnesota,,13746
Minneapolis,"44,9635","-93,2678",United States,US,USA,Minnesota,,2926757
Cottage Grove,"44,8161","-92,9274",United States,US,USA,Minnesota,,36793
Maplewood,"44,984","-93,0247",United States,US,USA,Minnesota,,40918
Eden Prairie,"44,8488","-93,4595",United States,US,USA,Minnesota,,64400
Saint Francis,"45,3991","-93,3902",United States,US,USA,Minnesota,,6595
Stewartville,"43,8603","-92,4896",United States,US,USA,Minnesota,,6079
Kasson,"44,0333","-92,7483",United States,US,USA,Minnesota,,7589
Inver Grove Heights,"44,8247","-93,0596",United States,US,USA,Minnesota,,35392
New Hope,"45,0375","-93,3869",United States,US,USA,Minnesota,,21063
Waconia,"44,8414","-93,7921",United States,US,USA,Minnesota,,12289
Marshall,"44,4489","-95,7897",United States,US,USA,Minnesota,,13494
Saint Peter,"44,3296","-93,9659",United States,US,USA,Minnesota,,12372
Delano,"45,038","-93,7923",United States,US,USA,Minnesota,,5827
Saint Joseph,"45,5609","-94,3083",United States,US,USA,Minnesota,,7126
Saint Michael,"45,2014","-93,692",United States,US,USA,Minnesota,,17565
North Branch,"45,5137","-92,9601",United States,US,USA,Minnesota,,6662
South Saint Paul,"44,8877","-93,0411",United States,US,USA,Minnesota,,20242
Zimmerman,"45,4416","-93,5978",United States,US,USA,Minnesota,,8771
Faribault,"44,2985","-93,2786",United States,US,USA,Minnesota,,24101
Saint Paul Park,"44,836","-92,9949",United States,US,USA,Minnesota,,5392
